query_id,project_id,dataset_id,table_id,run_date,bytes_processed,used_partition_filter,user_email
job_001160,empresa-dw-prod,growth,blue_so_141,2026-06-28,13730620239,True,jasmin76@empresa.com
job_001161,empresa-dw-prod,growth,blue_so_141,2026-06-23,237703211410,False,mirandabradshaw@empresa.com
job_001162,empresa-dw-prod,growth,blue_so_141,2026-06-11,24572596578,True,bobbyhuff@empresa.com
job_001163,empresa-dw-prod,growth,blue_so_141,2026-06-11,311682369120,False,katherine95@empresa.com
job_001164,empresa-dw-prod,growth,blue_so_141,2026-06-14,21274488841,True,kylescott@empresa.com
job_001165,empresa-dw-prod,growth,blue_so_141,2026-06-10,18196303422,True,edwinlloyd@empresa.com
job_001166,empresa-dw-prod,growth,blue_so_141,2026-06-27,326539086442,False,peterjohnson@empresa.com
job_001167,empresa-dw-prod,growth,blue_so_141,2026-06-21,23422978950,True,smoore@empresa.com
job_001168,empresa-dw-prod,growth,blue_so_141,2026-06-20,18188240243,True,dianabenson@empresa.com
job_001169,empresa-dw-prod,growth,blue_so_141,2026-06-09,297232861313,False,stevenchandler@empresa.com
job_001170,empresa-dw-prod,growth,blue_so_141,2026-06-03,13081797846,True,zcook@empresa.com
job_001171,empresa-dw-prod,growth,blue_so_141,2026-06-04,281116172462,False,williamsmichael@empresa.com
job_001172,empresa-dw-prod,growth,blue_so_141,2026-06-27,9407647800,True,wendyayers@empresa.com
job_001173,empresa-dw-prod,growth,blue_so_141,2026-06-21,25504846245,True,robertsmichael@empresa.com
job_001174,empresa-dw-prod,growth,blue_so_141,2026-06-19,253349565302,False,fpreston@empresa.com
job_001175,empresa-dw-prod,growth,blue_so_141,2026-06-20,7599105902,True,toddshields@empresa.com
job_001177,empresa-dw-prod,marketing_analytics,guess_sit_142,2026-06-08,12702232,True,harristhomas@empresa.com
job_001178,empresa-dw-prod,marketing_analytics,guess_sit_142,2026-06-12,3108836,True,bethevans@empresa.com
job_001179,empresa-dw-prod,marketing_analytics,guess_sit_142,2026-06-16,12794981,True,coffeymax@empresa.com
job_001181,empresa-dw-prod,growth,evidence_measure_143,2026-06-21,12029442608,False,dianewilliams@empresa.com
job_001182,empresa-dw-prod,growth,evidence_measure_143,2026-06-18,107344035,True,michael73@empresa.com
job_001183,empresa-dw-prod,growth,evidence_measure_143,2026-06-20,365433164,True,julia21@empresa.com
job_001185,empresa-dw-prod,growth,them_role_144,2026-06-12,54211648,True,lisa87@empresa.com
job_001187,empresa-dw-prod,growth,color_name_145,2026-06-14,3474316621,True,burgessdaniel@empresa.com
job_001188,empresa-dw-prod,growth,color_name_145,2026-06-27,3603646859,True,caitlinmurray@empresa.com
job_001189,empresa-dw-prod,growth,color_name_145,2026-06-27,3224889523,True,williamsbeth@empresa.com
job_001190,empresa-dw-prod,growth,color_name_145,2026-06-30,1656137320,True,ilucas@empresa.com
job_001191,empresa-dw-prod,growth,color_name_145,2026-06-29,1756195359,True,wlane@empresa.com
job_001193,empresa-dw-prod,marketing_analytics,agency_describe_146,2026-06-04,480138174,False,brookselizabeth@empresa.com
job_001195,empresa-dw-prod,growth,news_high_147,2026-06-02,5439298675,True,michaelbates@empresa.com
job_001196,empresa-dw-prod,growth,news_high_147,2026-06-03,1870558150,True,riveramegan@empresa.com
job_001197,empresa-dw-prod,growth,news_high_147,2026-06-01,1078451420,True,qturner@empresa.com
job_001198,empresa-dw-prod,growth,news_high_147,2026-06-29,4815205303,True,rodriguezjohn@empresa.com
job_001199,empresa-dw-prod,growth,news_high_147,2026-06-06,4062394083,True,tylerherrera@empresa.com
job_001201,empresa-dw-prod,finance_reporting,choice_road_148,2026-06-15,17571550,True,nguyenjohn@empresa.com
job_001203,empresa-dw-prod,clinical_ops,of_who_149,2026-06-29,24241127,True,huntermichael@empresa.com
job_001205,empresa-dw-prod,growth,agreement_son_150,2026-06-23,125301793,True,justinpeters@empresa.com
job_001206,empresa-dw-prod,growth,agreement_son_150,2026-06-01,194759229,True,rebekahbarber@empresa.com
job_001207,empresa-dw-prod,growth,agreement_son_150,2026-06-29,32390866,True,pamelasmith@empresa.com
